,sad,neutral,anger,happy,hate
00:00,4.099555555555556,3.667296786389414,2.263157894736842,4.682882882882883,2.013100436681223
00:20,4.761115954664342,3.107074569789675,8.28,4.458333333333333,3.04
00:40,3.66044776119403,4.174618789965568,11.026315789473685,3.650263620386643,4.530434782608696
01:00,4.631386861313868,3.471317117944011,3.63768115942029,4.599627560521415,2.6533333333333333
01:20,4.480111008325625,3.6923076923076925,1.5853658536585367,3.3502722323049,5.6440677966101696
01:40,3.7604895104895104,3.1131907308377897,6.376623376623376,5.899305555555555,4.644268774703558
02:00,4.203532380151388,3.17918010133579,7.492957746478873,4.632404181184669,2.8653061224489798
02:20,3.9940425531914894,3.4447058823529413,3.204081632653061,4.033687943262412,4.793991416309013
02:40,3.8336134453781514,3.6298850574712644,3.2346938775510203,4.310018903591683,2.6830188679245284
03:00,4.069116360454943,3.3912841910060267,7.085365853658536,5.4865831842576025,5.034782608695652
03:20,4.1091370558375635,3.750363548230732,4.627906976744186,5.275526742301459,4.513888888888889
03:40,4.304099142040038,3.2087305569493227,5.014285714285714,5.797642436149312,8.31336405529954
04:00,4.5237209302325585,3.901054746358614,2.625,5.531496062992126,4.083700440528634
04:20,4.917592592592593,3.7595002602811034,4.875,5.510805500982318,5.455696202531645
04:40,5.011373578302712,3.8308068459657703,0.76,5.563405797101449,4.362445414847161
05:00,4.379799666110183,4.215462610899873,3.5930232558139537,4.758842443729904,2.432343234323432
05:20,6.017982799061767,3.866637893828226,6.578313253012048,4.822222222222222,3.039285714285714
05:40,5.556807511737089,3.379258517034068,4.0344827586206895,4.858800773694391,5.004098360655738
06:00,4.571295433364399,4.202435312024353,3.45,3.7058823529411766,4.569565217391304
06:20,3.9418254764292877,5.306485355648536,4.032258064516129,4.780797101449275,5.036363636363636
06:40,6.038817005545287,4.736134453781513,4.2272727272727275,7.839622641509434,5.149779735682819
07:00,5.68380213385063,3.6852895950794466,6.435294117647059,7.230019493177388,4.30859375
07:20,5.065891472868217,4.586883408071749,5.953125,6.023762376237624,4.899122807017544
07:40,4.981032665964173,3.848249027237354,6.96969696969697,5.355599214145383,4.099099099099099
08:00,4.916338582677166,3.932763532763533,5.196969696969697,4.159751037344399,3.669491525423729
08:20,5.477611940298507,3.7432905484247376,2.278481012658228,5.845833333333333,3.598086124401914
08:40,5.975197294250282,3.22760736196319,3.081081081081081,4.116525423728813,4.481283422459893
09:00,6.006067961165049,4.260273972602739,6.754098360655738,6.300925925925926,5.276995305164319
09:20,4.8503325942350335,4.04652605459057,5.634920634920635,4.270925110132159,7.844444444444444
09:40,3.1950617283950615,3.642367601246106,2.269230769230769,4.440715883668904,3.4096385542168677
10:00,4.602774274905422,3.6130268199233715,5.355555555555555,4.832460732984293,3.9523809523809526
10:20,4.694513715710723,4.613148788927336,5.378787878787879,3.7005208333333335,4.02808988764045
10:40,4.695588235294117,3.4335378323108383,6.868852459016393,5.810741687979539,4.2885906040268456
11:00,4.502235469448584,3.4405191059841385,4.551020408163265,7.622478386167147,5.29375
11:20,6.447004608294931,3.281503316138541,4.0,5.100278551532034,2.579310344827586
11:40,4.273311897106109,3.871301775147929,3.292682926829268,4.669376693766938,3.261744966442953
12:00,5.303834808259587,2.906847133757962,3.128205128205128,3.956772334293948,5.751552795031056
12:20,3.897689768976898,3.436046511627907,6.955555555555556,4.617647058823529,2.7661290322580645
12:40,4.67741935483871,3.385610347615198,4.645161290322581,7.379821958456973,4.213740458015267
13:00,5.543478260869565,3.6083262531860663,3.234042553191489,3.4149253731343285,5.495575221238938
13:20,3.7964169381107493,3.006855184233076,1.7222222222222223,5.153605015673981,3.291044776119403
13:40,4.873239436619718,3.6491525423728812,1.3111111111111111,5.586705202312139,5.576271186440678
14:00,5.2781456953642385,3.850612244897959,6.208333333333333,6.33,4.410071942446043
14:20,4.615640599001664,2.948453608247423,3.372093023255814,5.09,3.3140495867768593
14:40,4.801626016260163,3.515953307392996,5.195121951219512,3.5856697819314642,4.28476821192053
15:00,4.540706605222734,3.3906009244992297,3.6595744680851063,2.9723926380368098,3.4178082191780823
15:20,4.25503355704698,3.2488653555219367,1.1785714285714286,4.544025157232705,1.8095238095238095
15:40,4.5445255474452555,3.002865329512894,2.5952380952380953,4.666666666666667,7.838235294117647
16:00,4.296853625170999,3.536568213783404,2.311111111111111,4.9972972972972975,5.0
16:20,4.5569444444444445,3.490405117270789,0.8297872340425532,4.71919770773639,2.96875
16:40,4.183135704874835,3.510934393638171,12.107142857142858,3.976982097186701,4.309941520467836
17:00,4.925,3.749820788530466,1.8636363636363635,3.688821752265861,3.738095238095238
17:20,4.1740331491712706,3.344250363901019,5.682539682539683,3.5994152046783627,7.9855072463768115
17:40,6.03486750348675,3.239446366782007,5.214285714285714,4.487106017191977,7.314102564102564
18:00,5.438303341902314,3.8659058487874467,5.444444444444445,4.968085106382978,9.614457831325302
18:20,4.119302949061662,3.050641940085592,4.1688311688311686,4.469945355191257,5.341935483870968
18:40,4.543262411347517,3.8613861386138613,3.1020408163265305,4.189801699716714,5.521472392638037
19:00,3.6752717391304346,3.5064748201438847,2.7580645161290325,3.5030487804878048,8.494047619047619
19:20,5.197443181818182,3.599571734475375,7.622641509433962,4.477611940298507,5.0855263157894735
