,sad,neutral,anger,happy,hate
00:00,9.518886679920477,12.609739368998628,6.7368421052631575,14.554140127388536,11.572
00:20,8.965612104539202,7.292023279698733,7.561643835616438,11.785009861932938,4.565217391304348
00:40,10.37771918259723,8.456842796192976,4.303030303030303,9.532118887823586,11.354260089686099
01:00,23.580473372781064,18.409443926685306,17.525641025641026,20.87873754152824,40.14859437751004
01:20,11.844727694090382,9.47672131147541,59.68181818181818,24.093648208469055,7.434599156118144
01:40,12.006153846153847,9.492957746478874,10.966666666666667,12.495636998254799,12.55691056910569
02:00,9.924946004319654,9.049593967517401,5.690721649484536,8.465434083601286,15.908730158730158
02:20,9.02919254658385,9.3540735647989,8.926829268292684,14.01285583103765,23.258064516129032
02:40,12.322981366459627,9.682581126445356,19.821052631578947,13.232213438735178,14.023041474654377
03:00,13.983859649122808,9.725016767270288,18.18918918918919,18.29547395388557,9.26
03:20,12.94583615436696,8.586569872958258,9.634146341463415,11.31624758220503,18.161616161616163
03:40,9.058673469387756,9.343600273785079,11.253164556962025,13.098330241187384,3.9627906976744187
04:00,8.823204419889503,10.431590257879655,9.619565217391305,17.258531540847983,12.454545454545455
04:20,10.29064039408867,9.166789125642909,12.407407407407407,12.630412890231622,11.903381642512077
04:40,9.280916030534351,8.44594074644094,8.140625,10.010695187165775,9.484375
05:00,14.495529061102832,8.749019607843136,7.119402985074627,8.273755656108598,12.05056179775281
05:20,6.248569092395748,9.301526717557252,11.121212121212121,8.087609511889863,7.3232323232323235
05:40,13.293814432989691,9.108817204301076,22.276923076923076,10.007838745800672,6.801324503311259
06:00,10.937828371278458,8.640230394328755,15.506493506493506,6.637454981992797,5.666666666666667
06:20,10.105621805792163,8.849565614997713,12.810344827586206,8.734559789750328,8.790419161676647
06:40,14.304426377597109,7.78430428502648,19.964912280701753,9.859335038363172,7.27741935483871
07:00,10.626794258373206,7.46930693069307,10.25,9.850923482849604,15.536723163841808
07:20,7.5233644859813085,7.5038839979285346,46.53703703703704,7.752890173410405,5.658064516129032
07:40,10.256224066390041,7.513186813186813,6.173076923076923,8.207407407407407,5.212903225806452
08:00,9.636263736263736,9.862278761061948,10.86111111111111,9.283093053735255,8.0062893081761
08:20,7.705645161290323,7.217083786724701,6.8533333333333335,8.291101055806939,5.201219512195122
08:40,11.552836484983315,10.302312775330396,15.482758620689655,10.1898355754858,6.307142857142857
09:00,8.675310033821871,10.492572786690435,34.775510204081634,15.2576,39.167883211678834
09:20,7.762352941176471,9.68,6.536585365853658,9.183006535947712,7.387755102040816
09:40,7.325817361894025,5.459158415841584,3.0943396226415096,9.993421052631579,11.971014492753623
10:00,5.213197969543147,9.342765273311898,4.891304347826087,10.317789291882557,11.17910447761194
10:20,7.676508344030808,7.268987341772152,13.901960784313726,14.852713178294573,9.140495867768594
10:40,5.537170263788969,8.097653772986684,8.073170731707316,7.536283185840708,10.21985815602837
11:00,13.58361391694725,10.174833635813672,18.78846153846154,10.019031141868512,9.118110236220472
11:20,11.173469387755102,10.384339509862523,3.830188679245283,10.724279835390947,10.931623931623932
11:40,12.848560700876096,7.74111334674715,5.982142857142857,9.516194331983806,8.73228346456693
12:00,11.118773946360154,10.435483870967742,5.27906976744186,10.459183673469388,12.126865671641792
12:20,11.11307901907357,8.105263157894736,27.756756756756758,10.729249011857707,16.79310344827586
12:40,8.417218543046358,9.17094017094017,7.133333333333334,10.198807157057654,7.336448598130841
13:00,7.880597014925373,8.16013986013986,8.0,8.929549902152642,18.129310344827587
13:20,8.391304347826088,5.772626931567329,5.636363636363637,8.805825242718447,9.703703703703704
13:40,8.705014749262537,8.022058823529411,9.073170731707316,13.59375,6.046728971962617
14:00,10.788437884378844,11.34315531000614,24.558139534883722,16.428063943161636,15.709090909090909
14:20,9.108870967741936,8.911473087818697,8.558823529411764,10.539047619047619,4.892156862745098
14:40,8.927272727272728,7.642803315749812,8.65,9.240449438202248,16.238532110091743
15:00,12.901162790697674,8.910147172734314,11.297872340425531,11.755458515283843,41.242990654205606
15:20,9.467473524962179,7.892829606784888,5.2105263157894735,9.881006864988558,5.418367346938775
