,sad,neutral,anger,happy,hate
00:00,14.260245901639344,11.972587719298245,12.076923076923077,13.048387096774194,19.271428571428572
00:20,14.166666666666666,8.864370290635092,21.733333333333334,12.810666666666666,7.909090909090909
00:40,9.94830659536542,11.013953488372094,5.947368421052632,15.949704142011834,6.46969696969697
01:00,9.559772296015181,8.732365145228215,6.628571428571429,14.238390092879257,16.32941176470588
01:20,12.015209125475286,9.79219512195122,19.64516129032258,14.223796033994335,8.915094339622641
01:40,19.559498956158663,8.208722741433021,12.135135135135135,10.628654970760234,13.053333333333333
02:00,8.494481236203091,8.670022371364654,4.863636363636363,21.60278745644599,5.170454545454546
02:20,8.744444444444444,7.007025761124122,8.256410256410257,8.832752613240418,12.76056338028169
02:40,10.335483870967742,9.716577540106952,9.2,9.907936507936508,9.23076923076923
03:00,10.922448979591836,9.30031282586027,110.63333333333334,14.547008547008547,19.58974358974359
03:20,10.736082474226803,10.587301587301587,6.861111111111111,15.574675324675324,18.103896103896105
03:40,9.718623481781377,9.055679287305123,3.033333333333333,14.323442136498516,9.714285714285714
04:00,9.11969111969112,6.440042826552463,9.116279069767442,8.658227848101266,6.546666666666667
04:20,11.86815415821501,7.182900432900433,6.128205128205129,12.593272171253822,13.3375
04:40,12.666055045871559,8.855371900826446,4.620689655172414,17.577639751552795,10.046728971962617
05:00,10.74074074074074,9.301336573511543,3.6923076923076925,12.582142857142857,5.741379310344827
05:20,8.835990888382687,8.897196261682243,10.305555555555555,10.876221498371336,14.03896103896104
05:40,8.898488120950324,6.19874213836478,8.5,10.149090909090908,15.528301886792454
06:00,7.587155963302752,6.837237977805179,6.096774193548387,10.9,18.048387096774192
06:20,12.059895833333334,6.2209737827715355,1.05,12.312741312741313,5.125
06:40,6.398976982097187,8.723684210526315,9.375,7.468085106382978,5.96
07:00,11.145631067961165,6.886397608370703,4.869565217391305,23.235042735042736,8.515151515151516
07:20,10.119897959183673,8.558383233532934,12.526315789473685,6.247967479674797,2.022727272727273
07:40,7.35230352303523,5.404970760233918,4.571428571428571,8.633928571428571,3.1486486486486487
08:00,9.277286135693215,6.482003129890454,25.894736842105264,16.121673003802282,33.31578947368421
08:20,13.49375,8.509769094138543,5.888888888888889,8.904109589041095,24.457142857142856
08:40,7.022058823529412,9.008319467554077,3.423076923076923,8.922374429223744,8.810344827586206
