,sad,neutral,anger,happy,hate
00:00,7.630827783063749,8.589376053962901,6.111111111111111,15.8673647469459,9.23611111111111
00:20,17.327289211242068,7.9655469422911285,1.0625,7.641207815275311,5.437768240343348
00:40,14.360669456066946,11.708674304418984,31.142857142857142,13.353637901861251,7.959276018099548
01:00,12.407211961301671,10.76923076923077,3.95,23.48865619546248,12.122171945701357
01:20,10.38733705772812,7.146058091286307,134.07407407407408,18.594254937163374,19.36326530612245
01:40,12.936170212765957,11.404358353510895,6.038461538461538,16.928571428571427,8.366336633663366
02:00,11.447189097103918,9.539012738853502,15.5,11.551418439716311,8.020661157024794
02:20,8.57885462555066,8.152981849611063,23.53846153846154,18.253205128205128,7.1525423728813555
02:40,12.933898305084746,7.087572977481234,4.391304347826087,11.52733118971061,5.961038961038961
03:00,15.705651491365778,17.051377513030527,9.82857142857143,30.533132530120483,8.586872586872587
03:20,14.30566330488751,13.228890439637125,67.72727272727273,18.686274509803923,19.488
03:40,19.245432883240667,14.408835904628331,31.727272727272727,20.403815580286167,10.192660550458715
04:00,16.606960950764005,11.932742054693275,7.380952380952381,11.846275752773376,14.586854460093896
04:20,13.705834018077239,10.227896341463415,27.52,32.86391437308868,10.204633204633204
04:40,9.597370583401808,11.034695451040864,9.433333333333334,12.748851454823889,8.690196078431372
05:00,9.0558615263572,9.849495733126455,6.6923076923076925,17.40909090909091,11.863117870722434
05:20,13.363336085879439,7.796296296296297,7.3,13.445801526717558,8.76086956521739
05:40,10.289473684210526,9.85923949299533,6.15,15.035608308605342,8.533613445378151
06:00,8.534177215189873,11.126996197718631,4.388888888888889,7.533442088091354,5.648854961832061
06:20,11.85504745470233,7.8049560351718625,1.6666666666666667,14.10641891891892,6.47945205479452
06:40,7.808277027027027,12.809061488673139,1.4814814814814814,10.688013136288998,6.2785388127853885
07:00,11.91875540190147,15.794520547945206,4.68,12.861252115059221,9.422222222222222
07:20,8.610767872903795,9.26634768740032,4.1,8.89655172413793,4.397058823529412
07:40,11.362162162162162,11.526406926406926,4.458333333333333,12.068265682656827,6.951541850220265
08:00,8.384763741562198,5.905540417801999,2.0952380952380953,10.22242314647378,17.289719626168225
08:20,7.627565982404692,5.792418772563177,3.066666666666667,10.203488372093023,7.041841004184101
08:40,7.468390804597701,7.201712654614653,1.2666666666666666,15.76271186440678,8.059288537549406
09:00,10.612727272727273,11.570598006644518,17.42105263157895,19.814029363784666,11.179916317991632
09:20,6.1743388834476,11.197196261682244,4.0,17.06581352833638,9.558823529411764
09:40,8.763779527559056,14.106856634016028,3.1666666666666665,29.93169877408056,13.523364485981308
10:00,10.544132917964694,5.453798767967146,6.055555555555555,14.45418326693227,4.936842105263158
10:20,10.840390879478827,7.031746031746032,168.57142857142858,13.92468619246862,4.502732240437158
10:40,13.329009433962264,6.821111111111111,40.18181818181818,13.706896551724139,5.722222222222222
11:00,5.235074626865671,6.790249433106576,14.076923076923077,12.650462962962964,5.633507853403142
11:20,7.552699228791774,12.944852941176471,4.818181818181818,12.536340852130326,6.371428571428571
11:40,8.625468164794007,8.424317617866006,17.142857142857142,7.845177664974619,6.731034482758621
12:00,6.427777777777778,12.088095238095239,3.125,7.932160804020101,10.811188811188812
12:20,8.396600566572237,10.630597014925373,36.625,10.350515463917526,11.547445255474452
12:40,5.42436974789916,10.193630573248408,2.9285714285714284,11.8860103626943,9.447058823529412
13:00,6.255936675461742,10.285891089108912,20.153846153846153,9.117948717948718,4.837209302325581
13:20,10.211267605633802,15.224181360201511,2.230769230769231,8.122994652406417,12.161971830985916
13:40,8.26905132192846,6.875852660300136,1.7777777777777777,29.96470588235294,11.384615384615385
14:00,11.457757296466974,12.566298342541437,15.583333333333334,16.818181818181817,10.12751677852349
14:20,8.362480127186009,6.9823609226594305,10.0,8.32033426183844,13.152
14:40,7.3256578947368425,11.107449856733524,25.545454545454547,18.358126721763085,33.08965517241379
15:00,9.216354344122658,9.347708894878707,4.363636363636363,7.829652996845426,8.11038961038961
15:20,9.70875420875421,8.943396226415095,11.692307692307692,21.20625,6.477124183006536
15:40,9.008210180623974,6.34,5.454545454545454,14.067307692307692,21.632653061224488
16:00,11.474380165289256,7.6082621082621085,1.5,13.56271186440678,2.591240875912409
16:20,6.848039215686274,7.364296081277213,4.818181818181818,13.616071428571429,8.839160839160838
16:40,8.608695652173912,5.031496062992126,5.25,7.45859872611465,3.8796992481203008
17:00,5.658767772511848,7.516467065868263,5.857142857142857,9.33125,13.159090909090908
17:20,7.550802139037433,11.0,8.142857142857142,10.664310954063604,4.117647058823529
17:40,12.67013888888889,10.475247524752476,3.9166666666666665,12.866906474820144,7.418918918918919
18:00,5.4858569051580695,11.46189735614308,12.5,14.907534246575343,3.2026143790849675
18:20,7.801872074882995,5.661676646706587,15.095238095238095,5.152597402597403,6.811320754716981
18:40,16.489430894308942,12.480243161094226,3.4,10.373333333333333,10.738805970149254
19:00,5.257551669316375,6.656739811912225,2.1333333333333333,7.094488188976378,3.470149253731343
19:20,17.262541806020067,15.280373831775702,15.090909090909092,32.907849829351534,8.40625
19:40,7.18910741301059,12.46776611694153,6.916666666666667,9.631578947368421,13.784172661870503
20:00,11.537650602409638,7.316910785619174,4.222222222222222,12.638709677419355,14.972222222222221
20:20,7.293956043956044,7.173350582147477,62.4,9.610942249240122,9.895604395604396
20:40,7.478632478632479,8.837451235370612,2.6923076923076925,6.914600550964187,8.006211180124224
21:00,10.041610738255034,8.656010230179028,2.3636363636363638,19.04485488126649,8.895348837209303
21:20,8.26790450928382,7.150921658986175,3.1666666666666665,19.702842377260982,16.952380952380953
21:40,8.514851485148515,11.961176470588235,15.333333333333334,12.462242562929061,11.037433155080214
22:00,12.145710928319623,4.857287449392713,4.642857142857143,9.042889390519187,5.288135593220339
22:20,11.251925192519252,9.085460599334073,6.642857142857143,9.192139737991265,8.38953488372093
22:40,14.245324532453246,8.235655737704919,19.545454545454547,11.335456475583864,9.76842105263158
23:00,10.32810867293626,8.151873767258383,14.526315789473685,16.30938123752495,5.277777777777778
23:20,14.650356778797146,9.004766444232603,6.368421052631579,25.68371212121212,3.978448275862069
23:40,10.963391136801542,10.423076923076923,11.7,11.400375939849624,14.696850393700787
